LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
12,1:35.496,0.419,0.136,199.082,,,5,21,R. Boschung,Campos Racing,Yas Island,Qualifying Session,18:53:35,Round 8 ,2021-12-12
12,1:35.504,0.427,0.008,199.066,,,6,10,T. Pourchaire,ART Grand Prix,Yas Island,Qualifying Session,18:58:36,Round 8 ,2021-12-12
12,1:35.511,0.434,0.007,199.051,,,7,7,L. Lawson,Hitech Grand Prix,Yas Island,Qualifying Session,18:57:42,Round 8 ,2021-12-12
12,1:35.612,0.535,0.101,198.841,,,8,4,F. Drugovich,UNI-Virtuosi,Yas Island,Qualifying Session,18:58:50,Round 8 ,2021-12-12
12,1:35.618,0.541,0.006,198.828,,,9,5,D. Ticktum,Carlin Racing,Yas Island,Qualifying Session,18:57:30,Round 8 ,2021-12-12
12,1:35.821,0.744,0.203,198.407,,,10,6,J. Daruvala,Carlin Racing,Yas Island,Qualifying Session,18:40:56,Round 8 ,2021-12-12
12,1:35.855,0.778,0.034,198.337,,,11,17,M. Armstrong,DAMS,Yas Island,Qualifying Session,18:57:35,Round 8 ,2021-12-12
12,1:36.016,0.939,0.161,198.004,,,12,9,C. Lundgaard,ART Grand Prix,Yas Island,Qualifying Session,18:58:33,Round 8 ,2021-12-12
12,1:36.080,1.003,0.064,197.872,,,13,16,R. Nissany,DAMS,Yas Island,Qualifying Session,18:58:23,Round 8 ,2021-12-12
12,1:36.241,1.164,0.161,197.541,,,14,25,M. Sato,Trident,Yas Island,Qualifying Session,18:58:01,Round 8 ,2021-12-12
12,1:36.282,1.205,0.041,197.457,,,15,8,J. Vips,Hitech Grand Prix,Yas Island,Qualifying Session,18:39:52,Round 8 ,2021-12-12
12,1:36.293,1.216,0.011,197.434,,,16,14,R. Verschoor,Charouz Racing System,Yas Island,Qualifying Session,18:57:19,Round 8 ,2021-12-12
12,1:36.312,1.235,0.019,197.395,,,17,24,B. Viscaal,Trident,Yas Island,Qualifying Session,18:57:39,Round 8 ,2021-12-12
12,1:36.462,1.385,0.150,197.089,,,18,22,J. Hughes,HWA RACELAB,Yas Island,Qualifying Session,18:54:22,Round 8 ,2021-12-12
12,1:36.570,1.493,0.108,196.868,,,19,20,O. Caldwell,Campos Racing,Yas Island,Qualifying Session,18:57:57,Round 8 ,2021-12-12
11,1:36.722,1.645,0.152,196.559,,,20,12,C. Novalak,MP Motorsport,Yas Island,Qualifying Session,18:40:41,Round 8 ,2021-12-12
12,1:36.741,1.664,0.019,196.52,,,21,15,G. Samaia,Charouz Racing System,Yas Island,Qualifying Session,18:57:22,Round 8 ,2021-12-12
12,1:38.657,3.580,1.916,192.704,,,22,23,A. Deledda,HWA RACELAB,Yas Island,Qualifying Session,18:54:25,Round 8 ,2021-12-12
19,1:36.800,-,-,196.4,,,1,2,O. Piastri,PREMA Racing,Yas Island,Free Practice,12:37:11,Round 8 ,2021-12-12
20,1:36.821,0.021,0.021,196.358,,,2,11,J. Doohan,MP Motorsport,Yas Island,Free Practice,12:36:19,Round 8 ,2021-12-12
22,1:36.835,0.035,0.014,196.329,,,3,9,C. Lundgaard,ART Grand Prix,Yas Island,Free Practice,12:22:57,Round 8 ,2021-12-12
22,1:37.299,0.499,0.464,195.393,,,4,21,R. Boschung,Campos Racing,Yas Island,Free Practice,12:26:16,Round 8 ,2021-12-12
13,1:37.315,0.515,0.016,195.361,,,5,12,C. Novalak,MP Motorsport,Yas Island,Free Practice,12:38:54,Round 8 ,2021-12-12
20,1:37.339,0.539,0.024,195.313,,,6,8,J. Vips,Hitech Grand Prix,Yas Island,Free Practice,12:22:54,Round 8 ,2021-12-12
19,1:37.416,0.616,0.077,195.158,,,7,17,M. Armstrong,DAMS,Yas Island,Free Practice,12:36:38,Round 8 ,2021-12-12
20,1:37.615,0.815,0.199,194.761,,,8,24,B. Viscaal,Trident,Yas Island,Free Practice,12:41:54,Round 8 ,2021-12-12
19,1:37.633,0.833,0.018,194.725,,,9,1,R. Shwartzman,PREMA Racing,Yas Island,Free Practice,12:37:33,Round 8 ,2021-12-12
21,1:37.701,0.901,0.068,194.589,,,10,25,M. Sato,Trident,Yas Island,Free Practice,12:33:44,Round 8 ,2021-12-12
20,1:37.738,0.938,0.037,194.515,,,11,3,G. Zhou,UNI-Virtuosi,Yas Island,Free Practice,12:27:20,Round 8 ,2021-12-12
21,1:37.817,1.017,0.079,194.358,,,12,5,D. Ticktum,Carlin Racing,Yas Island,Free Practice,12:50:55,Round 8 ,2021-12-12
22,1:37.910,1.110,0.093,194.174,,,13,10,T. Pourchaire,ART Grand Prix,Yas Island,Free Practice,12:23:04,Round 8 ,2021-12-12
20,1:37.915,1.115,0.005,194.164,,,14,7,L. Lawson,Hitech Grand Prix,Yas Island,Free Practice,12:25:29,Round 8 ,2021-12-12
21,1:37.997,1.197,0.082,194.001,,,15,4,F. Drugovich,UNI-Virtuosi,Yas Island,Free Practice,12:23:19,Round 8 ,2021-12-12
22,1:38.101,1.301,0.104,193.796,,,16,15,G. Samaia,Charouz Racing System,Yas Island,Free Practice,12:23:09,Round 8 ,2021-12-12
17,1:38.202,1.402,0.101,193.596,,,17,16,R. Nissany,DAMS,Yas Island,Free Practice,12:22:36,Round 8 ,2021-12-12
21,1:38.207,1.407,0.005,193.587,,,18,6,J. Daruvala,Carlin Racing,Yas Island,Free Practice,12:30:50,Round 8 ,2021-12-12
23,1:38.387,1.587,0.180,193.232,,,19,14,R. Verschoor,Charouz Racing System,Yas Island,Free Practice,12:27:24,Round 8 ,2021-12-12
22,1:38.538,1.738,0.151,192.936,,,20,20,O. Caldwell,Campos Racing,Yas Island,Free Practice,12:26:26,Round 8 ,2021-12-12
20,1:39.155,2.355,0.617,191.736,,,21,22,J. Hughes,HWA RACELAB,Yas Island,Free Practice,12:34:08,Round 8 ,2021-12-12
22,1:40.859,4.059,1.704,188.496,,,22,23,A. Deledda,HWA RACELAB,Yas Island,Free Practice,12:42:11,Round 8 ,2021-12-12
